feature,value,0,1,2,3,4,5,<s>
num_mlp_2_0_outputs,2,-0.31801283,0.09439655,0.02893958,0.12840769,-0.08792416,-0.16977556,2.2819998
num_mlp_2_0_outputs,3,-0.055869292,0.065560386,0.30928883,0.29995686,0.10054906,0.17653623,-0.7295295
num_mlp_2_0_outputs,4,-1.3874019,0.2612431,0.06417615,0.15627389,0.22027205,-0.24704725,2.4140675
num_mlp_2_0_outputs,5,0.35366789,0.3951347,0.20937063,0.49872807,0.2538453,0.063053325,0.9256643
num_mlp_2_0_outputs,6,-0.6456834,-0.29677594,-0.56160015,-0.39009252,-0.41499785,-0.51983017,2.4288309
num_mlp_2_0_outputs,7,-0.67083776,-0.30889767,-0.14232467,-0.06396707,-0.22023991,-0.3014327,2.4835675
num_mlp_2_0_outputs,8,0.47834432,-0.16371273,0.2539868,0.025333863,-0.1245582,0.27223006,-2.563353
num_mlp_2_0_outputs,9,0.15729582,0.2887203,-0.05568868,0.16610448,-0.039327264,-0.34233078,1.2613741
num_mlp_2_1_outputs,0,-0.2431558,-0.27113587,-0.11858925,-0.12483013,-0.15685102,-0.02641476,-0.09323951
num_mlp_2_1_outputs,1,0.11285626,0.30478945,0.27258232,0.34033257,0.14422408,0.41253436,0.40712267
num_mlp_2_1_outputs,10,-0.14986935,-0.036457397,-0.07872218,0.058143236,-0.11021918,0.028238257,-0.30047032
num_mlp_2_1_outputs,11,0.19997838,-0.14697297,-0.055722166,-0.06943845,-0.13295083,-0.1238121,-0.20055875
num_mlp_2_1_outputs,12,0.012241893,0.2190937,0.21410732,0.16570951,0.07290472,0.20742589,0.17162532
num_mlp_2_1_outputs,13,-0.26284048,-0.38260233,-0.028057916,-0.08462632,-0.46211258,0.08905771,0.43624794
num_mlp_2_1_outputs,14,-0.3254259,-0.20530906,-0.39851928,-0.0073541724,-0.37975413,-0.1601592,-0.6760062
num_mlp_2_1_outputs,15,0.53281057,0.091682225,0.12115071,0.18980563,0.068619005,-0.11774268,-0.2624856
num_mlp_2_1_outputs,2,-0.043523062,0.09686162,0.15442358,0.21232249,0.046299137,0.19054174,0.2503872
num_mlp_2_1_outputs,3,-0.11869606,-0.021856144,-0.05503563,-0.04905305,-0.11528807,0.079425745,0.1352213
num_mlp_2_1_outputs,4,0.40039447,0.008113425,-0.059342045,0.12686856,-0.16404468,-0.11315731,-0.34065822
num_mlp_2_1_outputs,5,-0.024581514,0.11988364,0.11427427,0.18533133,-0.18134922,0.28980875,-0.05961627
num_mlp_2_1_outputs,6,-0.09680019,0.036084723,0.13031918,0.17331807,0.38275808,0.071472436,0.16444542
num_mlp_2_1_outputs,7,0.08182641,0.06019848,0.14920846,0.17416073,0.012075707,0.2510972,0.02762073
num_mlp_2_1_outputs,8,-0.93122774,-0.09165941,-0.094344534,0.015627192,-0.10097323,0.4546207,-0.5502552
num_mlp_2_1_outputs,9,-0.21901122,-0.1421446,-0.18009931,0.016721718,-0.20971836,-0.021234265,0.15232566
num_mlp_3_0_outputs,0,0.36441675,0.23863517,0.28516242,0.29540196,0.48180452,0.4251475,-0.7606715
num_mlp_3_0_outputs,1,-0.3448783,-0.038988385,0.2844967,0.1376814,0.11603344,-1.841777,1.0658753
num_mlp_3_0_outputs,10,0.1320273,-0.044074282,-0.028676692,-0.036659315,0.08225705,0.57171226,-0.7956817
num_mlp_3_0_outputs,11,0.11359464,0.53240126,0.4514796,0.57201624,0.16751342,0.05559618,0.34914976
num_mlp_3_0_outputs,12,-0.17905954,0.50471514,0.36742672,0.29432535,-0.068203695,-0.47382033,0.5552284
num_mlp_3_0_outputs,13,-0.3982345,0.32176438,0.97014165,1.2503757,0.56211656,-2.8467064,1.7019444
num_mlp_3_0_outputs,14,0.124863304,0.44100004,0.41353348,0.4596337,0.19099267,0.17125875,0.24914615
num_mlp_3_0_outputs,15,0.14389656,0.13551714,0.14536561,0.1304722,0.22395408,0.22742492,-0.98141783
num_mlp_3_0_outputs,2,-0.49363112,-0.34983617,-0.0041758046,-0.07751509,-0.31499037,-1.0025992,-0.015642464
num_mlp_3_0_outputs,3,-0.009887032,-0.014553344,0.15006015,0.24016212,-0.082076,-0.5406259,0.8676358
num_mlp_3_0_outputs,4,-0.3982602,-0.3416192,-0.102802105,-0.057714477,-0.43851,-0.88653,0.6275834
num_mlp_3_0_outputs,5,0.008626623,0.01897322,-0.033820603,0.074156485,0.2259435,0.10529671,-0.098901145
num_mlp_3_0_outputs,6,0.048282262,0.10923377,0.16317631,0.05668654,0.16328698,0.25352058,-1.2313174
num_mlp_3_0_outputs,7,-0.6972907,0.15633798,0.81285405,1.1649874,0.33982074,-3.2797952,1.4405135
num_mlp_3_0_outputs,8,0.0049470025,0.027873969,0.09165543,0.049904644,0.14924128,0.12841061,-1.3169291
num_mlp_3_0_outputs,9,-0.2695409,-0.36214903,-0.2706053,-0.2642727,-0.25217116,-0.1978169,-1.2054373
num_mlp_3_1_outputs,0,-0.4907745,0.12102283,0.6102955,0.14021339,0.26537257,-0.025046984,-0.23711786
num_mlp_3_1_outputs,1,0.6927415,0.18736406,-0.018506015,0.47534624,0.13828567,-0.43132976,1.0797045
num_mlp_3_1_outputs,10,0.6641389,-0.3254719,-0.13724622,-0.19099797,-0.027758438,-0.35972342,-0.5056231
num_mlp_3_1_outputs,11,0.13759671,0.029851053,0.21135104,0.022456309,0.1825731,0.8757295,-1.1536623
num_mlp_3_1_outputs,12,-0.10225365,0.13337024,0.2260194,0.1307179,0.3305979,0.60576385,-1.18728
num_mlp_3_1_outputs,13,0.25564668,0.0030777645,-0.072129704,0.21787396,-0.19867961,-0.963169,1.1721251
num_mlp_3_1_outputs,14,0.63341194,0.12961222,0.30981633,0.015947863,0.33653992,0.85478634,-0.7190099
num_mlp_3_1_outputs,15,-0.849598,0.06705429,0.42965811,0.11629161,0.14077973,0.91380477,-0.3975397
num_mlp_3_1_outputs,2,-0.13077357,-0.07009297,0.112013236,-0.0016832052,0.067508556,0.46134034,-0.12617025
num_mlp_3_1_outputs,3,0.02651223,-0.33511183,-0.5219127,-0.15325092,-0.4457543,-0.41241908,0.01741897
num_mlp_3_1_outputs,4,0.8325685,-0.13760734,0.25945544,-0.07909473,0.18139987,-0.6008541,-0.5185757
num_mlp_3_1_outputs,5,1.4029303,-0.14260444,0.084237106,0.11247105,-0.42845908,-4.376539,0.95494956
num_mlp_3_1_outputs,6,0.11968735,-0.21198918,-0.4161966,0.2058545,-0.26466337,-0.7527059,0.85790807
num_mlp_3_1_outputs,7,0.40918127,-0.02392644,0.119178176,0.04595161,0.22653037,0.25464365,0.1026831
num_mlp_3_1_outputs,8,-0.12612304,-0.0564889,0.07929968,-0.02390258,0.14120784,0.65224767,-0.66558486
num_mlp_3_1_outputs,9,0.27774453,-0.14475393,-0.06545278,0.03460316,-0.015780307,0.073712714,-0.22995204
ones,_,-0.029034898,-0.020484556,0.8100956,-0.5292829,-0.18093082,0.45815563,-0.24117564
positions,0,0.53021234,-0.25835648,-0.06878843,-0.07748438,0.03343679,-0.39888945,-0.17829333
positions,1,2.81223,1.6565934,3.4447525,0.9535282,2.1801996,3.2673314,-7.511614
positions,10,-1.7710768,-1.6636275,-1.1429559,-1.5659479,-1.1552916,-1.1432948,1.1250383
positions,11,-2.288347,-2.7585757,-2.0270193,-1.5401981,-1.6332989,-0.85450846,2.6954587
positions,12,-1.3934617,-4.3395014,-1.069604,-1.4160304,-1.9676299,-0.94296414,2.7026312
positions,13,-0.952955,-4.0137873,-1.1775622,-1.1172423,-1.0447416,-0.33963418,1.7729229
positions,14,-1.6080248,-4.0603266,-1.4774078,-1.6433406,-1.978151,-1.1932591,1.5916703
positions,15,-2.0523322,-3.1559045,-2.2645092,-1.6479259,-1.882738,-1.2080919,1.5844419
positions,2,0.6972081,1.7327497,1.1624432,2.3881207,0.95337737,1.4090908,0.9823674
positions,3,1.1936091,1.123237,0.3888125,0.70773464,0.42456433,0.5417687,0.9563334
positions,4,1.378434,2.0941,-0.35617706,-0.06989184,0.5161139,-1.1111938,-2.3737862
positions,5,-0.18633762,-2.6605632,-1.2114261,-1.1696193,0.41292426,-0.73398376,3.8550308
positions,6,-2.1386325,-2.2066092,-1.192511,-2.1863828,-3.0224726,-0.14468116,2.930897
positions,7,-2.7615056,-5.5571527,-2.1061792,-1.7151809,-1.6615796,-1.4941748,2.8018656
positions,8,-1.3160233,-5.283289,-0.7635516,-1.0729127,-3.8019862,-1.0298253,1.9947712
positions,9,-1.4590914,-1.8797613,-1.2645243,-1.4324406,-0.8604642,-0.9269479,1.5205469
tokens,0,0.4774052,-0.33269182,-0.33979046,-0.37328526,-0.97066295,-0.29850715,0.3085993
tokens,1,-0.08501884,0.87674177,-0.35732087,-0.05501561,0.24236056,0.041971594,0.19348142
tokens,2,-0.13649468,-0.21770783,0.49950874,-0.091744184,0.32920685,0.052948836,-0.6323725
tokens,3,-0.3540668,-0.16685675,-0.4933699,1.4148452,-0.027552921,-0.1327884,0.5631391
tokens,4,-0.34357026,-0.3703646,-0.35600233,-0.36042562,0.6630039,-0.3112621,-1.1437758
tokens,5,-0.18571584,-0.082839474,-0.25199395,-0.10541633,0.116217695,0.88142246,-0.19900104
tokens,<pad>,-0.1861261,-0.67689294,-0.7048627,0.039110932,0.33960268,-0.67858464,-0.8716279
tokens,<s>,-0.08387698,-0.084310465,-0.15582368,0.35950708,0.1835348,0.21242349,0.18993758
tokens,_,0.11362996,0.13732876,-0.17898388,0.07404565,-0.025822591,-0.03822484,-0.2451985
tokens,_,-0.74777687,-0.2050059,-0.40977997,0.48565447,-0.34126666,-0.26734573,0.062459026
tokens,_,0.86730564,0.102239504,-0.03322701,-0.57087827,0.32009026,0.34324104,-0.0741973
tokens,_,0.42080894,-0.07650296,0.20881045,-0.658741,0.37864327,0.09601072,-0.14882323
tokens,_,-0.71625584,0.2752885,-0.6665667,0.20325086,0.26777065,-0.22537234,0.14484745
tokens,_,0.3240761,0.29434395,0.03747626,0.22913252,-0.3549477,0.9473712,-0.19154367
tokens,_,-0.038908847,-0.33770066,-0.1814366,0.25559446,0.121059515,-0.3478006,0.5648414
tokens,_,0.31774655,-0.11740634,-0.26209328,0.272667,0.40958452,0.33765456,0.14851514
